player,team,image,Player,Runs,Mat,Inns,NO,HS,Avg,BF,SR,100,50,4s
Wriddhiman Saha,CSK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,68,7,3,2,46*,68.00,63,107.93,0,0,2,4
Amit Mishra,DEC,https://scores.iplt20.com/ipl/playerimages/Amit Mishra.png?v=1,68,14,9,5,25*,17.00,49,138.77,0,0,9,1
Mohnish Mishra,PWI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,67,6,5,1,37*,16.75,60,111.66,0,0,5,2
Tirumalasetti Suman,MI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,65,8,7,1,36,10.83,51,127.45,0,0,5,5
David Hussey,PBKS,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,64,8,8,2,21*,10.66,63,101.58,0,0,3,3
Abhishek Nayar,PBKS,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,61,10,9,2,17*,8.71,67,91.04,0,0,9,0
Abhishek Raut,RR,https://scores.iplt20.com/ipl/playerimages/Abhishek Raut.png?v=1,60,7,4,1,25,20.00,58,103.44,0,0,5,1
Luke Pomersbach,RCB,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,51,5,4,0,29,12.75,39,130.76,0,0,4,2
Sourav Ganguly,PWI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,50,4,3,1,32*,25.00,59,84.74,0,0,3,2
Mitchell Marsh,PWI,https://scores.iplt20.com/ipl/playerimages/Mitchell Marsh.png?v=1,50,5,3,1,37,25.00,49,102.04,0,0,2,3
Vinay Kumar,KTK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,50,13,7,1,18,8.33,47,106.38,0,0,4,1
Amit Paunikar,RR,https://scores.iplt20.com/ipl/playerimages/Amit Paunikar.png?v=1,49,4,4,0,20,12.25,57,85.96,0,0,9,0
Callum Ferguson,PWI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,48,5,4,2,16,24.00,54,88.88,0,0,6,0
Piyush Chawla,PBKS,https://scores.iplt20.com/ipl/playerimages/Piyush Chawla.png?v=1,48,12,6,3,15,16.00,55,87.27,0,0,2,2
Aaron Finch,DC,https://scores.iplt20.com/ipl/playerimages/Aaron Finch.png?v=1,47,6,6,0,25,7.83,46,102.17,0,0,3,3
Mandeep Singh,PBKS,https://scores.iplt20.com/ipl/playerimages/Mandeep Singh.png?v=1,47,6,5,1,15*,11.75,41,114.63,0,0,4,1
Raiphi Gomez,KTK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,46,11,8,3,26*,9.20,50,92.00,0,0,4,1
VVS Laxman,KTK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,44,3,3,0,36,14.66,42,104.76,0,0,3,2
Sunny Singh,PBKS,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,43,6,5,1,20,10.75,31,138.70,0,0,6,1
Graeme Smith,PWI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,42,4,4,0,24,10.50,51,82.35,0,0,6,0
Mohammad Kaif,RCB,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,41,8,4,1,15,13.66,33,124.24,0,0,5,0
Morne Morkel,DC,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,40,11,5,3,16*,20.00,25,160.00,0,0,3,2
Stuart Binny,RR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,37,6,2,1,30,37.00,31,119.35,0,0,2,1
Wayne Parnell,PWI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,37,8,5,2,16,12.33,39,94.87,0,0,2,1
Dale Steyn,DEC,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,36,12,5,1,13,9.00,35,102.85,0,0,3,0
Cheteshwar Pujara,RCB,https://scores.iplt20.com/ipl/playerimages/Cheteshwar Pujara.png?v=1,34,7,3,0,25,11.33,31,109.67,0,0,4,0
Asad Pathan,RCB,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,33,6,5,1,14,8.25,16,206.25,0,0,5,2
Ryan Harris,PBKS,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,31,13,7,2,17,6.20,39,79.48,0,0,3,0
Shreevats Goswami,KKR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,29,5,4,0,22,7.25,29,100.00,0,0,5,0
Shakib Al Hasan,KKR,https://scores.iplt20.com/ipl/playerimages/Shakib Al Hasan.png?v=1,29,7,3,1,26,14.50,22,131.81,0,0,4,0
Ishank Jaggi,DEC,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,28,2,2,0,25,14.00,37,75.67,0,0,3,0
Abhimanyu Mithun,RCB,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,27,12,6,3,11,9.00,20,135.00,0,0,3,1
Praveen Kumar,PBKS,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,27,13,7,4,15*,9.00,31,87.09,0,0,2,1
Nathan McCullum,PWI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,26,2,2,1,15,26.00,22,118.18,0,0,0,1
Owais Shah,KTK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,26,3,2,0,23,13.00,15,173.33,0,0,1,2
Rajagopal Sathish,MI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,25,9,3,1,18*,12.50,34,73.52,0,0,1,0
Rajat Bhatia,KKR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,25,14,6,3,11,8.33,22,113.63,0,0,3,0
Rahul Sharma,PWI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,24,14,5,2,13,8.00,21,114.28,0,0,1,2
Bipul Sharma,PBKS,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,23,4,3,2,16*,23.00,18,127.77,0,0,1,0
Thisara Perera,KTK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,23,4,2,0,22,11.50,27,85.18,0,0,4,0
Daniel Vettori,RCB,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,23,13,4,3,18*,23.00,28,82.14,0,0,1,1
Matthew Wade,DC,https://scores.iplt20.com/ipl/playerimages/Matthew Wade.png?v=1,22,3,3,0,11,7.33,33,66.66,0,0,0,0
Colin Ingram,DC,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,21,3,3,1,13*,10.50,26,80.76,0,0,2,0
Zaheer Khan,RCB,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,21,15,2,0,21,10.50,24,87.50,0,0,2,0
Faiz Fazal,RR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,19,2,2,0,16,9.50,19,100.00,0,0,3,0
Y Gnaneswara Rao,KTK,https://scores.iplt20.com/ipl/playerimages/Y Gnaneswara Rao.png?v=1,19,2,1,0,19,19.00,17,111.76,0,0,3,0
Brad Haddin,KKR,https://scores.iplt20.com/ipl/playerimages/Brad Haddin.png?v=1,18,1,1,0,18,18.00,11,163.63,0,0,2,1
Sachin Rana,PWI,https://scores.iplt20.com/ipl/playerimages/Sachin Rana.png?v=1,18,2,1,0,18,18.00,16,112.50,0,0,2,0
Johan van der Wath,RCB,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,18,3,3,1,14*,9.00,16,112.50,0,0,1,1
Kedar Jadhav,KTK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,18,6,4,1,12,6.00,23,78.26,0,0,1,0
Dishant Yagnik,RR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,16,7,4,3,10*,16.00,22,72.72,0,0,1,0
Syed Mohammad,RCB,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,15,5,2,2,13*,0.00,12,125.00,0,0,2,0
Iqbal Abdulla,KKR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,15,15,2,2,12*,0.00,12,125.00,0,0,1,0
Laxmi Ratan Shukla,KKR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,14,1,1,0,14,14.00,10,140.00,0,0,2,0
Harpreet Singh,PWI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,14,2,2,1,13,14.00,20,70.00,0,0,0,0
Roelof van der Merwe,DC,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,14,4,4,4,8*,0.00,16,87.50,0,0,1,0
Balachandra Akhil,KTK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,13,1,1,0,13,13.00,9,144.44,0,0,0,1
Sreenath Aravind,RCB,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,13,13,2,2,11*,0.00,8,162.50,0,0,2,0
Murali Kartik,PWI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,12,6,3,2,11,12.00,15,80.00,0,0,1,0
Ramesh Powar,KTK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,11,5,3,2,8*,11.00,13,84.61,0,0,0,0
Dwayne Bravo,CSK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,11,6,2,1,6*,11.00,6,183.33,0,0,1,1
Tim Paine,PWI,https://scores.iplt20.com/ipl/playerimages/Tim Paine.png?v=1,10,2,2,0,8,5.00,26,38.46,0,0,0,0
Abhishek Jhunjhunwala,PWI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,10,3,2,0,10,5.00,18,55.55,0,0,2,0
Shaun Tait,RR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,10,4,2,1,10*,10.00,10,100.00,0,0,1,0
Shane Warne,RR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,10,13,4,2,5*,5.00,20,50.00,0,0,1,0
Siddharth Chitnis,PBKS,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,9,1,1,0,9,9.00,9,100.00,0,0,1,0
Swapnil Asnodkar,RR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,9,1,1,0,9,9.00,9,100.00,0,0,1,0
Andrew McDonald,DC,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,8,1,1,0,8,8.00,7,114.28,0,0,0,0
Charl Langeveldt,RCB,https://scores.iplt20.com/ipl/playerimages/Charl Langeveldt.png?v=1,8,3,1,0,8,8.00,8,100.00,0,0,0,1
Lasith Malinga,MI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,8,16,4,1,7,2.66,9,88.88,0,0,0,1
Ishan Malhotra,DEC,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,7,1,1,1,7*,0.00,4,175.00,0,0,1,0
Arun Karthik,RCB,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,7,3,2,0,6,3.50,8,87.50,0,0,1,0
Ajit Agarkar,DC,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,7,7,2,1,7*,7.00,6,116.66,0,0,1,0
Mark Boucher,KKR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,6,4,3,2,5,6.00,6,100.00,0,0,0,0
Pinal Shah,RR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,5,2,1,0,5,5.00,5,100.00,0,0,1,0
Scott Styris,CSK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,5,2,1,1,5*,0.00,2,250.00,0,0,1,0
Muttiah Muralitharan,KTK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,5,5,1,1,5*,0.00,8,62.50,0,0,0,0
Brett Lee,KKR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,5,12,4,1,2*,1.66,9,55.55,0,0,0,0
Sridharan Sriram,DC,https://scores.iplt20.com/ipl/playerimages/Sridharan Sriram.png?v=1,4,1,1,0,4,4.00,7,57.14,0,0,0,0
Shalabh Srivastava,PBKS,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,4,6,2,2,3*,0.00,3,133.33,0,0,0,0
Ishant Sharma,DEC,https://scores.iplt20.com/ipl/playerimages/Ishant Sharma.png?v=1,4,12,5,5,1*,0.00,5,80.00,0,0,0,0
Lakshmipathy Balaji,KKR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,4,14,2,2,3*,0.00,2,200.00,0,0,0,0
Ryan Ninan,RCB,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,3,2,1,0,3,3.00,6,50.00,0,0,0,0
Unmukt Chand,DC,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,2,2,2,0,2,1.00,12,16.66,0,0,0,0
Ali Murtaza,MI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,2,5,1,1,2*,0.00,5,40.00,0,0,0,0
Dhawal Kulkarni,MI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,2,6,2,1,2,2.00,4,50.00,0,0,0,0
Shrikant Wagh,PWI,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,2,7,2,0,2,1.00,3,66.66,0,0,0,0
Suraj Randiv,CSK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,2,8,1,0,2,2.00,4,50.00,0,0,0,0
RP Singh,KTK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,2,14,5,2,1*,0.66,4,50.00,0,0,0,0
Ravichandran Ashwin,CSK,https://scores.iplt20.com/ipl/playerimages/Ravichandran Ashwin.png?v=1,2,16,2,0,2,1.00,6,33.33,0,0,0,0
Ankeet Chavan,RR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,1,2,1,0,1,1.00,3,33.33,0,0,0,0
Umesh Yadav,DC,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,1,7,2,1,1*,1.00,5,20.00,0,0,0,0
Amit Singh,RR,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,1,9,2,0,1,0.50,4,25.00,0,0,0,0
Shanthakumaran Sreesanth,KTK,https://scores.iplt20.com/ipl/images/default-player-statsImage.png,1,9,3,1,1,0.50,9,11.11,0,0,0,0
